,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
228005,RS_GCF_003001075.1,0,99.97,0.39,1173,f__Enterobacteriaceae (UID5124),336,0.0,4535512,87.98064062462113,102,2605271,50.53749424116777,5155125,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,9,9,541698,541698,5035,1,2902,NZ_PSSD01000049.1,137109,7,356,NZ_PSSD01000016.1,2902,5360,0,100,ANUH01000033.1718.4620,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli KTE57,50540,50540,t,f,f,196353,196353,Contig,ASM300107v1,na,PRJNA224116,SAMN08473888,102,196353,China: Taizhou,2018-03-14,GCA_003001075.1,none,full,none,sewage,none,0,2,Escherichia sp. R11,5395,na,13,none,none,none,none,none,2018/03/14,0,2082625,4,R11,Zhejiang Chinese Medical University,2082625,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R11,0,5155125,11,85,none,5155125,0,PSSD00000000.1,4947,102,5035,1,1537,2811,0,99.675,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PSSD01000049.1,1538,2841,0,100,CP025328.4422086.4423639,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,85,1,561.0
327030,RS_GCF_003000835.1,0,99.62,0.12,1207,f__Enterobacteriaceae (UID5162),328,0.0,4113694,87.8291248438483,110,2374472,50.695991905626,4683747,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,14,14,411744,411744,3243,1,2901,NZ_PSSE01000078.1,111955,7,356,NZ_PSSE01000015.1,2901,5341,0,99.897,CU928160.4117453.4120356,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli IAI1,42579,42579,t,f,f,112139,112139,Contig,ASM300083v1,na,PRJNA224116,SAMN08473889,110,112139,China: Taizhou,2018-03-14,GCA_003000835.1,none,full,none,sewage,none,0,5,Escherichia sp. R12,4945,na,16,none,none,none,none,none,2018/03/14,0,2082626,7,R12,Zhejiang Chinese Medical University,2082626,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R12,0,4683747,11,77,none,4683747,0,PSSE00000000.1,4489,110,1459,2,1443,2643,0,99.723,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1444,NZ_PSSE01000092.1,1444,2667,0,100,CP033250.3843552.3845105,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,18,77,1,561.0
327021,RS_GCF_003001055.1,0,99.67,0.39,1173,f__Enterobacteriaceae (UID5124),336,0.0,4490304,87.97569292331468,127,2582361,50.59456962226696,5104028,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,15,15,363995,363995,3125,1,2902,NZ_PSSF01000084.1,161010,6,356,NZ_PSSF01000008.1,2902,5360,0,100,CP032879.3166209.3169140,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,40189,40189,t,f,f,112770,112770,Contig,ASM300105v1,na,PRJNA224116,SAMN08473890,127,112770,China: Taizhou,2018-03-14,GCA_003001055.1,none,full,none,sewage,none,0,8,Escherichia sp. R13,5254,na,10,none,none,none,none,none,2018/03/14,0,2082627,2,R13,Zhejiang Chinese Medical University,2082627,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R13,0,5104028,11,82,none,5104028,0,PSSF00000000.1,4802,127,1624,1,1537,2800,0,99.545,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PSSF01000099.1,1538,2841,0,100,CP032261.4674941.4676494,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,18,82,1,561.0
31544,RS_GCF_003000775.1,0,99.62,0.22,1207,f__Enterobacteriaceae (UID5162),328,0.0,4595657,87.54157630410205,121,2647952,50.44020736482284,5249685,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,10,10,339703,339703,3052,1,2901,NZ_PSSG01000079.1,339703,6,356,NZ_PSSG01000001.1,2901,5352,0,99.966,CP025753.3245130.3248030,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,43385,43385,t,f,f,188480,188480,Contig,ASM300077v1,na,PRJNA224116,SAMN08473891,121,188480,China: Taizhou,2018-03-14,GCA_003000775.1,none,full,none,sewage,none,0,7,Escherichia sp. R14,5459,na,13,none,none,none,none,none,2018/03/14,0,2082628,2,R14,Zhejiang Chinese Medical University,2082628,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R14,0,5249685,11,78,none,5249685,0,PSSG00000000.1,4993,121,1708,1,1539,2819,0,99.74,2235399,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PSSG01000093.1,1538,2841,0,100,CP032892.4729892.4731445,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,18,78,1,561.0
129945,RS_GCF_003001025.1,0,99.67,0.13,1173,f__Enterobacteriaceae (UID5124),336,0.0,4475579,87.38963726179153,140,2594191,50.65387304699666,5121407,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,13,13,347996,347996,3029,1,2902,NZ_PSSH01000089.1,287236,7,356,NZ_PSSH01000003.1,2902,5360,0,100,CP028578.4746916.4749847,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,36581,36581,t,f,f,109435,109435,Contig,ASM300102v1,na,PRJNA224116,SAMN08473892,140,109435,China: Taizhou,2018-03-14,GCA_003001025.1,none,full,none,sewage,none,0,9,Escherichia sp. R15,5420,na,14,none,none,none,none,none,2018/03/14,0,2082629,3,R15,Zhejiang Chinese Medical University,2082629,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R15,0,5121407,11,80,none,5121407,0,PSSH00000000.1,4913,140,1702,1,1537,2800,0,99.545,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PSSH01000104.1,1538,2841,0,100,CP033250.3843552.3845105,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,80,1,561.0
129440,RS_GCF_003000815.1,0,99.97,0.52,1173,f__Enterobacteriaceae (UID5124),336,0.0,4607423,88.19599190133829,97,2639468,50.52509794560681,5224073,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,9,9,484623,484623,2774,2,2756,NZ_PSSI01000057.1,225154,6,356,NZ_PSSI01000006.1,2756,5073,0,99.891,CP000970.234886.237789,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli SMS-3-5,53856,53856,t,f,f,197720,197720,Contig,ASM300081v1,na,PRJNA224116,SAMN08473893,97,197720,China: Taizhou,2018-03-14,GCA_003000815.1,none,full,none,sewage,none,0,3,Escherichia sp. R16,5356,na,15,none,none,none,none,none,2018/03/14,0,2082630,4,R16,Zhejiang Chinese Medical University,2082630,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R16,0,5224073,11,78,none,5224073,0,PSSI00000000.1,4911,97,1598,1,1539,2785,0,99.35,2235399,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PSSI01000068.1,1538,2830,0,99.87,CP026755.3479368.3480921,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,18,78,1,561.0
153738,GB_GCA_003001015.1,0,100.0,0.48,1172,f__Enterobacteriaceae (UID5124),336,62.5,4740878,88.48224869022931,83,2765193,51.60868824350284,5357999,RS_GCF_011064845.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii,not type material,none,f,6,6,798004,798004,5046,1,2904,PSSJ01000043.1,165591,7,355,PSSJ01000010.1,2904,5347,0,99.897,CP024673.4268980.4271907,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii,64554,64554,t,f,f,281992,281992,Contig,ASM300101v1,na,PRJNA433283,SAMN08473894,83,281992,China: Taizhou,2018-03-14,GCA_003001015.1,none,full,none,sewage,none,0,none,Escherichia sp. R17,none,na,none,none,none,none,none,none,2018/03/14,0,2082631,none,R17,Zhejiang Chinese Medical University,2082631,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R17,0,5357999,none,none,none,5357999,0,PSSJ00000000.1,5122,83,5046,1,none,none,none,none,none,none,1538,PSSJ01000043.1,1538,2841,0,100,CP026231.4397418.4398969,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex sp. CFNIH4,0,19,80,1,561.0
129765,RS_GCF_003000995.1,0,99.32,0.45,1207,f__Enterobacteriaceae (UID5162),328,0.0,4648440,87.28122378924256,150,2681276,50.34485775802745,5325819,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,15,15,356937,356937,3244,1,2902,NZ_PSSK01000092.1,111955,7,356,NZ_PSSK01000016.1,2903,5349,0,99.931,CP024243.3366646.3369549,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli O128:H27,35505,35505,t,f,f,119096,119096,Contig,ASM300099v1,na,PRJNA224116,SAMN08473895,150,119096,China: Taizhou,2018-03-14,GCA_003000995.1,none,full,none,sewage,none,0,6,Escherichia sp. R18,5641,na,16,none,none,none,none,none,2018/03/14,0,2082632,7,R18,Zhejiang Chinese Medical University,2082632,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R18,0,5325819,11,81,none,5325819,0,PSSK00000000.1,5154,150,1459,1,1443,2660,0,99.931,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1444,NZ_PSSK01000114.1,1444,2667,0,100,CU928145.3776861.3778402,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli 55989,0,18,81,1,561.0
228174,RS_GCF_003000945.1,0,99.62,0.12,1207,f__Enterobacteriaceae (UID5162),328,0.0,4114172,87.78066930282148,111,2376212,50.6992609364402,4686877,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,13,13,412574,412574,3243,4,2901,NZ_PSSL01000079.1,111955,7,356,NZ_PSSL01000014.1,2901,5341,0,99.897,CU928160.4117453.4120356,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli IAI1,42224,42224,t,f,f,112139,112139,Contig,ASM300094v1,na,PRJNA224116,SAMN08473896,111,112139,China: Taizhou,2018-03-14,GCA_003000945.1,none,full,none,sewage,none,0,7,Escherichia sp. R19,4938,na,20,none,none,none,none,none,2018/03/14,0,2082633,9,R19,Zhejiang Chinese Medical University,2082633,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R19,0,4686877,11,78,none,4686877,0,PSSL00000000.1,4494,111,1459,2,1443,2643,0,99.723,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1444,NZ_PSSL01000091.1,1444,2667,0,100,CP033250.3843552.3845105,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,18,78,1,561.0
31463,RS_GCF_003000975.1,0,99.07,0.39,1173,f__Enterobacteriaceae (UID5124),336,0.0,4456971,87.94514255315664,125,2563479,50.58267735801365,5067899,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,15,15,363995,363995,3125,1,2902,NZ_PSSM01000083.1,161010,6,356,NZ_PSSM01000008.1,2902,5360,0,100,CP032879.3166209.3169140,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,40543,40543,t,f,f,110160,110160,Contig,ASM300097v1,na,PRJNA224116,SAMN08473897,125,110160,China: Taizhou,2018-03-14,GCA_003000975.1,none,full,none,sewage,none,0,9,Escherichia sp. R20,5230,na,10,none,none,none,none,none,2018/03/14,0,2082634,2,R20,Zhejiang Chinese Medical University,2082634,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. R20,0,5067899,11,82,none,5067899,0,PSSM00000000.1,4771,125,1624,1,1537,2800,0,99.545,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PSSM01000098.1,1538,2841,0,100,CP032261.4674941.4676494,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,18,82,1,561.0
228820,RS_GCF_002965625.1,0,98.46,0.11,1173,f__Enterobacteriaceae (UID5124),336,0.0,4600492,87.99562058204026,188,2624918,50.207953494314935,5228092,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,14,14,293243,293243,2958,1,2901,NZ_PTRQ01000086.1,103691,2,495,NZ_PTRQ01000019.1,2901,5358,0,100,AEZI02000021.1008434.1011357,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli 1.2741,27809,27809,t,f,f,135120,135120,Contig,ASM296562v1,na,PRJNA224116,SAMN05597624,188,135120,Denmark,2018-02-28,GCA_002965625.1,none,full,none,none,none,0,7,Escherichia sp. MOD1-EC1915,5426,na,7,none,none,none,none,none,2018/02/28,0,2093858,3,MOD1-EC1915,FDA/CFSAN,2093858,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. MOD1-EC1915,0,5228092,11,81,none,5228092,0,PTRQ00000000.1,5049,188,1463,1,1443,2643,0,99.723,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1444,NZ_PTRQ01000103.1,1444,2667,0,100,CP033250.3843552.3845105,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,86,1,561.0
228468,RS_GCF_002965585.1,0,99.37,0.32,1173,f__Enterobacteriaceae (UID5124),336,0.0,4855807,88.01788922319857,164,2771619,50.23924017386037,5516841,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,12,12,596909,596909,3108,1,2902,NZ_PTRP01000091.1,115894,2,111,NZ_PTRP01000017.1,2902,5349,0,99.931,AEHZ01000106.532.3434,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli M863,33639,33639,t,f,f,142035,142035,Contig,ASM296558v1,na,PRJNA224116,SAMN05605411,164,142035,USA: MI,2018-02-28,GCA_002965585.1,none,full,none,feces (Bos taurus),none,0,8,Escherichia sp. MOD1-EC2449,5792,na,6,none,none,none,none,none,2018/02/28,0,2093859,3,MOD1-EC2449,FDA/CFSAN,2093859,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. MOD1-EC2449,0,5516841,11,80,none,5516841,0,PTRP00000000.1,5367,164,1691,1,1538,2813,0,99.675,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1539,NZ_PTRP01000105.1,1539,2843,0,100,CP032265.1878342.1879895,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,85,1,561.0
228491,RS_GCF_002966065.1,0,100.0,0.14,1173,f__Enterobacteriaceae (UID5124),336,33.33,4765179,88.06998685745748,233,2719597,50.26356240711646,5410673,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,19,19,250389,250389,2891,3,2756,NZ_PTRO01000103.1,168611,4,495,NZ_PTRO01000015.1,2756,5090,0,100,AEZI02000021.1008434.1011357,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli 1.2741,23221,23221,t,f,f,82006,82006,Contig,ASM296606v1,na,PRJNA224116,SAMN07747759,233,82006,USA: OH,2018-02-28,GCA_002966065.1,none,full,none,feces (Bos taurus),none,0,6,Escherichia sp. MOD1-EC4516,5689,na,12,none,none,none,none,none,2018/02/28,0,2093860,4,MOD1-EC4516,FDA/CFSAN,2093860,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. MOD1-EC4516,0,5410673,11,84,none,5410673,0,PTRO00000000.1,5297,233,1630,1,1537,2795,0,99.48,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PTRO01000069.1,1538,2835,0,99.935,CP032261.4674941.4676494,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,83,1,561.0
228527,RS_GCF_002965595.1,0,99.97,0.17,1173,f__Enterobacteriaceae (UID5124),336,0.0,4362046,88.40819102777796,53,2480450,50.272761322290464,4933984,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,5,5,900023,900023,3144,1,2902,NZ_PTRN01000040.1,497994,4,356,NZ_PTRN01000003.1,2902,5354,0,99.966,LFZI01000033.950.3875,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,93094,93094,t,f,f,312008,312008,Contig,ASM296559v1,na,PRJNA224116,SAMN07747770,53,312008,USA: OH,2018-02-28,GCA_002965595.1,none,full,none,soil,none,0,6,Escherichia sp. MOD1-EC4550,4890,na,7,none,none,none,none,none,2018/02/28,0,2093861,1,MOD1-EC4550,FDA/CFSAN,2093861,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. MOD1-EC4550,0,4933984,11,81,none,4933984,0,PTRN00000000.1,4523,53,1871,1,1537,2795,0,99.48,4318438,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__coli,1538,NZ_PTRN01000024.1,1538,2835,0,99.935,CP032261.4674941.4676494,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,80,1,561.0
