,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
300921,RS_GCF_001050345.1,0,99.93,0.46,1044,g__Pseudomonas (UID4550),368,20.0,5602732,88.7441304979682,47,3796713,60.13780311735994,6313355,RS_GCF_001050345.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fildesensis,type strain of species,LPSN,f,6,6,708409,708409,708409,1,2888,NZ_LFMW01000007.1,225304,4,334,NZ_LFMW01000009.1,2888,5334,0,100,LFMW01000007.377713.380628,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. KG01,134326,134326,t,f,f,341169,341169,Contig,ASM105034v1,na,PRJNA224116,SAMN03785348,47,341169,Antarctica,2015-07-08,GCA_001050345.1,none,full,none,Antarctic soil,none,0,1,Pseudomonas fildesensis,5863,representative genome,7,none,none,none,none,none,2015/07/08,0,1674920,1,KG01,Pontificia Universidad Catolica de Valparaiso,1674920,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fildesensis,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fildesensis,0,6313355,11,58,assembly from type material,6313355,0,LFMW00000000.1,5774,47,708409,1,none,none,none,none,none,none,1533,NZ_LFMW01000007.1,1533,2815,0,99.804,CP018420.128654.130200,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas veronii,0,19,59,0,286.0
298336,RS_GCF_001187875.1,0,98.38,0.14,813,o__Pseudomonadales (UID4488),308,0.0,4240081,89.58819165675193,35,2949513,62.31992642076446,4732857,RS_GCF_900105555.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E coleopterorum,not type material,none,f,5,5,919948,919948,3325,1,2889,NZ_LGIR01000020.1,63710,5,333,NZ_LGIR01000007.1,2889,5336,0,100,LGIR01000020.251.3167,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. RIT-PI-a,135224,135224,t,f,f,320153,320153,Contig,ASM118787v1,na,PRJNA224116,SAMN03853640,35,320153,USA: Rochester; New York,2015-07-28,GCA_001187875.1,none,full,none,internal stem tissue,none,0,1,Pseudomonas sp. RIT-PI-a,4199,na,10,none,none,none,none,none,2015/07/28,0,1681194,3,RIT-PI-a,Monash University Malaysia,1681194,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. RIT-PI-a,0,4732857,11,60,none,4732857,0,LGIR00000000.1,4193,35,1785,1,1530,2772,0,99.346,579092,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LGIR01000025.1,1533,2798,0,99.609,CP009533.630369.631915,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas rhizosphaerae,0,19,60,0,286.0
248571,RS_GCF_013620795.1,0,100.0,0.18,583,c__Gammaproteobacteria (UID4445),244,0.0,3934307,88.01477297920181,39,2710563,60.63827431128893,4470053,RS_GCF_013620795.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas sp013620795,not type material,none,f,4,4,1033903,1033903,5725,1,2887,NZ_LGLW01000023.1,5725,1,110,NZ_LGLW01000023.1,2887,5315,0,99.896,CP007441.2638542.2641456,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri,114616,114616,t,f,f,487849,487849,Contig,ASM1362079v1,na,PRJNA224116,SAMN03776123,39,487849,Atlantic Ocean: North Atlantic,2020-07-24,GCA_013620795.1,none,full,none,deep sea sediment,none,0,1,Pseudomonas sp. Q2-TVG4-2,none,na,3,none,none,none,none,none,2020/07/24,0,1685699,1,Q2-TVG4-2,State of Oceanic Administration,1685699,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. Q2-TVG4-2,0,4470053,11,50,none,4470053,0,LGLW00000000.1,4205,39,5725,1,none,none,none,none,none,none,1533,NZ_LGLW01000023.1,1533,2743,0,98.956,CP007509.3871230.3872768,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri,0,19,50,0,286.0
113714,RS_GCF_001297215.1,0,99.66,0.32,1044,g__Pseudomonas (UID4550),368,0.0,5369978,87.97969610345012,54,3660382,59.97031942822466,6103656,RS_GCF_900105805.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E moraviensis_A,not type material,none,f,8,8,608615,608615,3399,1,2890,NZ_LHPA01000015.1,24856,2,110,NZ_LHPA01000032.1,2890,5337,0,100,CP014947.5744697.5747614,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,113030,113030,t,f,f,304793,304793,Contig,ASM129721v1,na,PRJNA224116,SAMN03895994,54,304793,USA: Rochester; NY,2015-09-22,GCA_001297215.1,none,full,none,internal stem tissue,none,0,1,Pseudomonas sp. RIT-PI-o,5410,na,6,none,none,none,none,none,2015/09/22,0,1690246,3,RIT-PI-o,Monash University Malaysia,1690246,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. RIT-PI-o,0,6103656,11,63,none,6103656,0,LHPA00000000.1,5415,54,1930,1,1532,2808,0,99.739,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LHPA01000034.1,1533,2832,0,100,LT629788.716222.717762,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas moraviensis,0,19,63,1,286.0
307283,RS_GCF_001297125.1,0,99.66,0.85,1090,g__Pseudomonas (UID4576),364,0.0,6477798,86.99684327791442,82,4400297,59.09599967230794,7446015,RS_GCF_001297125.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001297125,not type material,none,f,11,11,661762,661762,3295,1,2888,NZ_LHPC01000065.1,19108,8,110,NZ_LHPC01000060.1,2888,5334,0,100,LHPC01000065.284.3199,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. RIT-PI-q,90805,90805,t,f,f,215966,215966,Contig,ASM129712v1,na,PRJNA224116,SAMN03895995,82,215966,USA: Rochester; NY,2015-09-22,GCA_001297125.1,none,full,none,internal stem tissue,none,0,1,Pseudomonas sp. RIT-PI-q,6764,na,12,none,none,none,none,none,2015/09/22,0,1690247,3,RIT-PI-q,Monash University Malaysia,1690247,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. RIT-PI-q,0,7446015,11,59,none,7446015,0,LHPC00000000.1,6735,82,1712,1,1532,2791,0,99.543,4447849,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1535,NZ_LHPC01000067.1,1535,2819,0,99.805,CP018319.1620254.1621802,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas frederiksbergensis,0,19,59,1,286.0
320717,RS_GCF_002741105.1,77,99.84,0.18,813,o__Pseudomonadales (UID4488),308,0.0,4396322,89.99932239322524,19,3051454,62.46883676215956,4884839,RS_GCF_002741105.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sediminis,type strain of species,LPSN,f,4,4,1212235,1212235,5114,1,2889,NZ_NIQU01000015.1,135477,2,106,NZ_NIQU01000012.1,2889,5308,0,99.827,LSSW01000019.39689.42579,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas composti,257096,257096,t,f,f,541473,541473,Contig,ASM274110v1,na,PRJNA224116,SAMN07203179,19,541473,India: Chilika Lagoon,2017-11-01,GCA_002741105.1,none,full,none,rhizosphere sediment,none,0,1,Pseudomonas sediminis,4487,na,5,none,none,none,none,none,2017/11/01,0,1691904,2,PI11,Jet Propulsion Laboratory,1691904,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sediminis,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sediminis,0,4884839,11,55,assembly from type material,4884839,0,NIQU00000000.1,4466,19,5114,1,none,none,none,none,none,none,1533,NZ_NIQU01000015.1,1533,2784,0,99.413,LT629797.2882681.2884221,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sihuiensis,0,18,55,0,286.0
20045,RS_GCF_001269775.1,13,100.0,0.1,845,f__Pseudomonadaceae (UID4490),321,0.0,5370322,89.78914526026172,30,3635775,60.788503774604486,5981037,RS_GCF_021271205.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E uvaldensis,not type material,none,f,4,4,1020403,1020403,5713,2,2888,NZ_LHVL01000001.1,39217,6,333,NZ_LHVL01000024.1,2888,5271,0,99.584,CP011020.1077541.1080456,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas chlororaphis,199367,199367,t,f,f,577367,577367,Contig,ASM126977v1,na,PRJNA224116,SAMN03891678,30,577367,Switzerland,2015-08-18,GCA_001269775.1,none,full,none,tobacco roots,none,0,1,Pseudomonas sp. Pf153,5169,na,13,none,none,none,none,none,2015/08/18,0,1699309,2,Pf153,JLU,1699309,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. Pf153,0,5981037,11,57,none,5981037,0,LHVL00000000.1,5128,30,5713,2,1523,2784,0,99.606,670629,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LHVL01000001.1,1533,2804,0,99.674,LT629790.1626980.1628520,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas mediterranea,0,19,57,0,286.0
317722,RS_GCF_001269805.1,10,100.0,0.34,813,o__Pseudomonadales (UID4488),308,33.33,5616254,88.35765864682024,43,3739955,58.83889637669177,6356273,RS_GCF_001269805.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001269805,not type material,none,f,6,6,865650,865650,5826,6,2888,NZ_LHVM01000026.1,637862,8,334,NZ_LHVM01000016.1,2888,5312,0,99.861,CP011567.769324.772213,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. GR 6-02,147820,147820,t,f,f,324761,324761,Contig,ASM126980v1,na,PRJNA224116,SAMN03891679,43,324761,Switzerland,2015-08-18,GCA_001269805.1,none,full,none,none,none,0,1,Pseudomonas sp. P1.8,5720,na,24,none,none,none,none,none,2015/08/18,0,1699310,6,P1.8,JLU,1699310,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. P1.8,0,6356273,11,62,none,6356273,0,LHVM00000000.1,5675,43,5826,2,1525,2778,0,99.541,552742,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LHVM01000026.1,1533,2815,0,99.804,LT629786.5175509.5177049,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas synxantha,0,19,62,1,286.0
21922,RS_GCF_001269815.1,3,99.93,0.05,1044,g__Pseudomonas (UID4550),368,0.0,5513338,87.86551678745244,48,3701266,58.98673459614202,6274746,RS_GCF_018336155.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E rustica,not type material,none,f,7,7,696562,696562,104286,6,2890,NZ_LHVN01000037.1,155813,7,331,NZ_LHVN01000002.1,2889,5325,0,99.931,AKJD01000047.12482.15371,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. GM80,130723,130723,t,f,f,262760,262760,Contig,ASM126981v1,na,PRJNA224116,SAMN03891680,48,262760,Switzerland,2015-08-18,GCA_001269815.1,none,full,none,none,none,0,1,Pseudomonas sp. P1.31,5563,na,21,none,none,none,none,none,2015/08/18,0,1699311,6,P1.31,JLU,1699311,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. P1.31,0,6274746,11,68,none,6274746,0,LHVN00000000.1,5537,48,40699,4,1532,2741,0,98.956,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LHVN01000001.1,1533,2782,0,99.413,LT707063.2500756.2502296,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. B10,0,19,68,1,286.0
311894,RS_GCF_001297015.1,0,99.93,0.05,1044,g__Pseudomonas (UID4550),368,0.0,5762346,88.39335472829266,49,3864080,59.27429455615839,6518981,RS_GCF_001297015.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001297015,not type material,none,f,7,7,1120210,1120210,2587,2,2520,NZ_LIGE01000028.1,371738,5,315,NZ_LIGE01000018.1,2520,4654,0,100,LIGE01000028.1.2529,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. RIT-PI-r,133040,133040,t,f,f,318071,318071,Contig,ASM129701v1,na,PRJNA224116,SAMN03975648,49,318071,USA: Rochester; NY,2015-09-22,GCA_001297015.1,none,full,none,internal stem tissue,none,0,1,Pseudomonas sp. RIT-PI-r,5838,na,11,none,none,none,none,none,2015/09/22,0,1699620,3,RIT-PI-r,Monash University Malaysia,1699620,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. RIT-PI-r,0,6518981,11,66,none,6518981,0,LIGE00000000.1,5831,49,1957,1,1532,2758,0,99.151,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LIGE01000034.1,1533,2804,0,99.674,LT707063.2500756.2502296,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. B10,0,19,67,1,286.0
320911,RS_GCF_002263605.1,0,99.86,0.11,1044,g__Pseudomonas (UID4550),368,0.0,5713910,88.11726041373818,216,3878091,59.80611429917067,6484439,RS_GCF_009707325.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002263605,not type material,none,f,36,36,192024,192024,3369,1,2888,NZ_NMRE01000197.1,3369,6,110,NZ_NMRE01000197.1,2888,5306,0,99.827,FNSU01000003.3728814.3731709,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas marginalis,30020,30020,t,f,f,52399,52399,Contig,ASM226360v1,na,PRJNA224116,SAMN06703478,216,52399,Antarctica: Fildes Peninsula; King George Islands; South Shetland Island,2017-08-22,GCA_002263605.1,none,full,none,Fresh water lagoon,62.11 S 58.54 W,0,1,Pseudomonas sp. IB20,5917,na,8,none,none,none,none,none,2017/08/22,0,1702250,1,IB20,Spanish National Centre for Biotechnology,1702250,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. IB20,0,6484439,11,55,none,6484439,0,NMRE00000000.1,5881,216,1790,1,1532,2802,0,99.674,3860764,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__veronii,1533,NZ_NMRE01000209.1,1533,2820,0,99.87,LT629704.1818390.1819930,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas antarctica,0,19,55,0,286.0
205775,RS_GCF_001280445.1,18,100.0,0.61,812,o__Pseudomonadales (UID4488),307,0.0,6316156,88.08057695536561,102,4263758,59.49197887077704,7170884,RS_GCF_024296925.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001308855,not type material,none,f,14,7,563834,1160020,123108,1,2888,NZ_LIUV01000011.1,123108,1,334,NZ_LIUV01000011.1,2888,5334,0,100,LIUV01000011.120013.122928,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. 655,70264,117555,t,f,f,142819,307247,Scaffold,ASM128044v1,na,PRJNA224116,SAMN03992869,102,142819,Greenland: Inneruulalik,2015-09-09,GCA_001280445.1,none,full,none,agricultural soil,61.1064 N 45.4825 W,0,1,Pseudomonas sp. 655,6366,na,4,61,7,307247,139566,85310,2015/09/09,41,1705718,1,655,University of Copenhagen,1705718,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 655,3920,7170884,11,64,none,7166964,0,LIUV00000000.1,6274,61,476814,1,1534,2784,0,99.413,3526713,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1535,NZ_LIUV01000002.1,1535,2830,0,99.935,CP029482.4792400.4793939,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. 31-12,3920,19,64,1,286.0
222983,RS_GCF_002742495.1,0,99.93,1.84,1044,g__Pseudomonas (UID4550),368,0.0,5975865,86.7302102689089,921,4123763,59.84988484330663,6890177,RS_GCF_024112395.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E pergaminensis,not type material,none,f,7,7,780027,780027,5543,5,2888,NZ_LJRX01000463.1,327203,3,335,NZ_LJRX01000250.1,2888,5323,0,99.931,CP019856.795043.797958,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas azotoformans,7481,7481,t,f,f,345070,345070,Contig,ASM274249v1,na,PRJNA224116,SAMN04041577,921,345070,Finland: Helsinki,2017-11-02,GCA_002742495.1,none,full,none,raw grated beetroot-associated outbreaks,60.1708 N 24.9375 E,0,1,Pseudomonas sp. 2588-5,6706,na,12,none,none,none,none,none,2017/11/02,0,1712676,3,2588-5,"Faculty of Veterinary Medicine, University of Helsinki",1712676,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 2588-5,0,6890177,11,69,none,6890177,0,LJRX00000000.1,6367,921,5543,3,1532,2830,0,100,4370180,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LJRX01000463.1,1533,2826,0,99.935,CP023969.2527186.2528732,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. FDAARGOS_380,0,19,72,0,286.0
221945,RS_GCF_002742515.1,0,99.86,0.81,1044,g__Pseudomonas (UID4550),368,0.0,5856271,87.78156891201309,473,3987992,59.777321535932494,6671413,RS_GCF_900107155.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E salomonii,not type material,none,f,5,5,818877,818877,3342,5,2888,NZ_LJRY01000104.1,21326,3,110,NZ_LJRY01000064.1,2888,5328,0,99.965,FNSU01000003.3728814.3731709,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas marginalis,14104,14104,t,f,f,580330,580330,Contig,ASM274251v1,na,PRJNA224116,SAMN04041580,473,580330,Finland: Helsinki,2017-11-02,GCA_002742515.1,none,full,none,raw grated beetroot-associated outbreaks,60.1708 N 24.9375 E,0,1,Pseudomonas sp. 2822-15,6287,na,9,none,none,none,none,none,2017/11/02,0,1712677,1,2822-15,"Faculty of Veterinary Medicine, University of Helsinki",1712677,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 2822-15,0,6671413,11,68,none,6671413,0,LJRY00000000.1,6042,473,1826,1,1532,2780,0,99.413,3860764,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__veronii,1533,NZ_LJRY01000105.1,1533,2820,0,99.87,LT907842.1156507.1158047,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,0,19,71,0,286.0
